category,image_id,filename,class_label,behavior_description,severity_level,bounding_box_x,bounding_box_y,bounding_box_w,bounding_box_h,timestamp
normal_driving,ec5f39fe-a227-45b8-9791-9a07cb4ca572,U4H4Ba3w1l,8,,5,1,1,1,1,2025-08-01T00:05:21.742Z
eyes_closed,3b73b5b9-54a1-4378-9b8c-98e7ccbcc99a,VNHYbB2AmH,2,,3,1,1,1,1,2025-10-20T16:45:09.251Z
drowsy_eyes,c90d07ea-b0ea-45fe-8563-ddee277e4ae3,JpYY9B1YiG,2,,2,1,1,1,1,2025-08-04T01:59:21.992Z
yawning,ee7aadaa-77f7-4663-add9-56f0eba32531,M9ragft8TN,3,,5,1,1,1,1,2025-03-25T09:59:45.629Z
phone_use,339a2b21-0e3b-417e-b35f-3ae9eb27b9d5,I0aGaiAQHR,8,,3,1,1,1,1,2025-02-07T02:11:12.888Z
phone_scroll,562309e2-f0ad-4f12-875b-3ee24bd628fe,tMoD1xSjkM,5,,1,1,1,1,1,2025-05-12T23:24:01.487Z
drinking,c830a114-af77-475a-907d-15d64f534125,GXUkb7ZQsj,1,,5,1,1,1,1,2025-11-11T10:03:48.374Z
head_turned,5baa7975-1f8c-4a3c-8313-d1548bc3913c,zVYRTfjZfM,2,,5,1,1,1,1,2025-05-21T20:52:51.508Z
no_seatbelt,e59f026d-0b54-4c0a-8986-88f256f87acc,BAYkcXONKI,2,,3,1,1,1,1,2025-12-28T08:09:12.169Z
normal_driving,291c3e30-1fed-4685-9682-780a6ae5b775,muL9tg6eDV,5,,1,1,1,1,1,2025-07-13T06:30:28.953Z
eyes_closed,ebc77a3f-0465-4dfd-bf01-9c676215f02d,zwqASRYrqK,5,,5,1,1,1,1,2025-06-25T20:31:54.426Z
drowsy_eyes,e268b6ed-ae75-4e8a-8087-27742832af18,oH9QdzDEbM,3,,2,1,1,1,1,2025-07-07T23:33:28.183Z
yawning,6cd699ff-5e9b-4f7c-be3a-a66c79f715df,iLW2AjLdWf,8,,4,1,1,1,1,2025-07-24T12:30:22.681Z
phone_use,4dc092e8-a0dc-43da-97a5-208c2808dbaa,MaSulZVxWA,7,,3,1,1,1,1,2025-09-03T22:24:22.402Z
phone_scroll,9384f379-42fd-4db8-9730-a68394c3ea2e,ZnZN8RPCMQ,6,,3,1,1,1,1,2025-04-18T14:25:50.233Z
drinking,896bf287-fdff-4209-8b0a-382593980f52,V7UEIW7XSu,6,,2,1,1,1,1,2025-04-24T19:03:59.120Z
head_turned,10dc6bc3-2cb3-4692-9b5c-ce9c7d44fb8e,c2X4DcTX4Z,6,,1,1,1,1,1,2025-11-28T06:20:15.018Z
no_seatbelt,29f3b3d9-e91b-421d-9abf-c10173067aff,rob6kUL9F4,6,,5,1,1,1,1,2025-02-12T21:46:58.624Z
normal_driving,05dc9a26-797d-4bfe-9d2b-c0bb019be931,2hxfPK1dua,2,,5,1,1,1,1,2025-11-30T23:07:00.609Z
eyes_closed,bc43e7d1-8d37-4238-8059-b68ae2d819d7,CWBLoUhONX,2,,1,1,1,1,1,2025-12-31T17:56:52.371Z
drowsy_eyes,87ef1623-0eb3-476d-ad13-003d8cee2a3c,wqMV2A8mYy,1,,2,1,1,1,1,2026-01-03T13:56:41.424Z
yawning,80761736-642c-4c49-b570-6a5891972a30,P5yDkWKMGG,5,,4,1,1,1,1,2025-11-27T22:37:28.626Z
phone_use,62cd2f40-2a91-4555-9268-1b597b6b4c1b,7F24KM2TSJ,4,,1,1,1,1,1,2025-02-07T06:25:30.819Z
phone_scroll,8c10dc4f-b8ee-40aa-bb53-d069bb442643,3GhsDHN231,8,,2,1,1,1,1,2025-08-29T11:57:27.733Z
drinking,0036564a-e248-4fde-a070-3afdfc4690b2,FTTBkZLktc,2,,2,1,1,1,1,2025-11-19T15:07:30.099Z
head_turned,91268380-8020-4883-a64d-47dce03af634,8uMlZhiGIr,1,,5,1,1,1,1,2025-03-16T19:01:10.898Z
no_seatbelt,3ef27d64-0863-48ec-87d2-b751c3583694,P2nBRTn187,4,,1,1,1,1,1,2025-12-26T20:37:41.750Z
normal_driving,031f7183-46ab-42ab-8bd5-91f2e59f3453,ieXg9g5qP5,6,,5,1,1,1,1,2026-01-24T00:31:58.750Z
eyes_closed,396613a7-d089-432f-92b4-e3ba0301760a,F1ZABtI9d3,8,,3,1,1,1,1,2025-07-11T11:58:32.875Z
drowsy_eyes,0685b94d-ffd3-4042-ae90-543a9453d026,WigtmIYVRN,3,,3,1,1,1,1,2025-10-27T03:34:06.350Z
yawning,4dfa731f-3bb0-47dc-9c3f-0043c04e6336,uVl4Zov3mt,8,,3,1,1,1,1,2025-08-17T12:16:55.673Z
phone_use,d5fc078a-5c2b-4f5a-88ca-339d6c6a8f71,Jg35zXACHm,3,,5,1,1,1,1,2025-06-09T22:33:03.863Z
phone_scroll,d5e96598-0680-41e5-94a8-b5a03c83c697,zRW3w1BqD2,3,,3,1,1,1,1,2025-10-04T03:25:29.070Z
drinking,0dfadf45-67ba-4be8-8b3c-bc31c2cf4445,kIJsEngRAA,5,,4,1,1,1,1,2025-09-08T13:59:12.424Z
head_turned,86d1902d-14a2-4bfe-8e4c-cc380cc7ccf0,OZzPRnUXou,5,,5,1,1,1,1,2025-10-29T20:55:51.410Z
no_seatbelt,603441f6-71f5-4524-a76f-f3f76a6f3dab,ReJyT4BVTj,5,,3,1,1,1,1,2025-05-21T16:41:36.422Z
normal_driving,787f3872-8f5a-4ddc-ac2e-93b52e3ad804,6S1jUcb6a7,6,,1,1,1,1,1,2025-03-26T17:57:38.687Z
eyes_closed,aaeef63a-a0d6-496c-992c-8f9876d60505,A6zamXYzbY,4,,1,1,1,1,1,2025-08-09T09:14:49.673Z
drowsy_eyes,2ef5bf9e-9918-44ba-912d-f600a900929b,J7JTCf05O5,8,,1,1,1,1,1,2025-06-08T22:14:51.961Z
yawning,89cc4fdb-ed67-4c2c-a952-0637d031d4bd,vRS5Y9nNK2,7,,5,1,1,1,1,2025-07-07T00:44:08.769Z
phone_use,a63252af-6ab2-4590-b9bb-35128a8a3c68,nzlVrycPtc,2,,3,1,1,1,1,2025-05-22T18:27:11.622Z
phone_scroll,fe9289cf-5627-4c23-b471-f1031b533101,9WzyrNUmyf,4,,5,1,1,1,1,2025-11-21T14:07:05.288Z
drinking,f6305041-5f00-4d7c-9eba-bcb8e7e4cf9e,6ig7zw5RL4,5,,2,1,1,1,1,2026-01-19T18:16:57.370Z
head_turned,7e75fa04-c74d-422f-b647-d9aa18b5b6ee,lnHEPfYOph,4,,3,1,1,1,1,2025-04-11T01:01:02.285Z
no_seatbelt,a751a9b1-0fbf-4607-a2b5-aa09aec8892c,ZTenXNReK7,5,,1,1,1,1,1,2025-07-20T02:47:22.892Z
normal_driving,3f006f1b-c322-4ba1-b4ea-d87651bf4bdf,9acaLGtsoW,8,,5,1,1,1,1,2025-08-03T19:21:55.955Z
eyes_closed,57bc55be-f5cd-4cf6-bb2d-c145165dac0f,5mtXYmtyBC,3,,5,1,1,1,1,2025-12-11T21:43:24.543Z
drowsy_eyes,d22f2246-2b4e-4bc4-8aeb-313502a7a331,9OpkxFJ9xi,7,,5,1,1,1,1,2025-02-23T07:28:14.557Z
yawning,bef6d1c2-beaf-4002-bafb-48edc17d098c,TmVO60oN4p,8,,5,1,1,1,1,2025-08-09T09:21:33.037Z
phone_use,f7b55213-a874-481e-b1aa-f91de9b07ba3,z1DxUtmLZd,4,,3,1,1,1,1,2026-01-06T19:30:16.678Z
phone_scroll,ea7f94eb-80ac-4dff-953a-87b4f536891f,JhzpAZdHfB,2,,4,1,1,1,1,2025-12-27T19:17:57.986Z
drinking,b8fb1d6a-5e55-4b05-8098-5fb2ff76bf1b,J605uvjk95,5,,1,1,1,1,1,2025-07-07T04:11:56.004Z
head_turned,a39d4f44-ccf2-4605-93ca-b9e01f5523e9,XRdm3y8Xwy,1,,2,1,1,1,1,2025-10-09T16:57:56.576Z
no_seatbelt,1e78c8f2-3e7b-445d-8c18-942b07868e37,cCFf2jfkaV,8,,4,1,1,1,1,2025-11-28T18:34:50.992Z
normal_driving,bd52e917-ba7e-4b9c-bf19-aa69a19d0c03,wBVtaeu8v8,6,,3,1,1,1,1,2025-06-06T18:45:09.363Z
eyes_closed,51f51b18-49f0-4f22-b0c9-7e6e17eb4826,0LUgC5MNbx,7,,2,1,1,1,1,2025-02-21T19:16:14.769Z
drowsy_eyes,65623b8b-962c-486f-a0e4-a964668e82f5,kb2URQcmsx,2,,3,1,1,1,1,2025-02-24T13:28:14.892Z
yawning,17f7fe49-acc3-4c88-b4fa-5bad3ca87036,BhGbh64zmc,1,,4,1,1,1,1,2026-01-06T14:49:09.255Z
phone_use,d3b40294-8b3a-4225-95c7-dfee1d1c8875,UBjXiZO78a,4,,5,1,1,1,1,2026-01-14T11:57:03.692Z
phone_scroll,73871814-a279-4280-9c57-f92e42364427,OIJXPFk0LD,2,,3,1,1,1,1,2025-10-25T13:14:30.091Z
drinking,492ce433-43a0-4e19-b9aa-58d3f74a5df6,2FNeBGHlsI,4,,1,1,1,1,1,2025-11-15T09:25:45.107Z
head_turned,92f82ef9-ea5e-47a2-b640-c3a783375cc8,WsWAgKlY11,1,,3,1,1,1,1,2025-09-10T22:46:09.879Z
no_seatbelt,c53e9e87-dfe6-49a0-b886-0129ba401b06,gSlhnSe0Sr,6,,1,1,1,1,1,2025-03-07T21:03:02.024Z
normal_driving,76d3286b-7b9a-4f8c-a5ea-ebd1b5ae72a0,jfFslOVUgW,8,,1,1,1,1,1,2025-07-19T02:22:31.526Z
eyes_closed,baa341a1-4762-45a8-9aac-15e46553204b,z7uWAeq3hZ,4,,2,1,1,1,1,2025-05-13T23:31:49.584Z
drowsy_eyes,7834a45e-df74-4e9e-b0d4-dac1a00c4df5,H088qSoCtk,4,,3,1,1,1,1,2025-09-09T02:21:32.029Z
yawning,9fd58199-40d3-4628-a90a-1d2207ec1a01,wNgC4thQc1,5,,3,1,1,1,1,2025-09-09T02:43:18.268Z
phone_use,bd5f24f4-bc6d-4719-8989-762901ce92f1,CQFqOKbVLI,4,,2,1,1,1,1,2026-01-06T09:31:21.027Z
phone_scroll,225d9df2-5e16-4796-aa64-f0e3749110a3,7CXMXphJXW,7,,1,1,1,1,1,2025-12-18T15:20:36.011Z
drinking,a4d41c2c-6b44-417e-b193-902d9797a719,ox6Fyu9Ayl,3,,1,1,1,1,1,2025-04-13T20:20:57.838Z
head_turned,41e1ce32-c02b-4466-9946-704b49256c83,aDDwh2uh9G,2,,5,1,1,1,1,2025-12-09T05:47:33.239Z
no_seatbelt,d3d573ec-10f4-467e-9f81-ce916c082bc9,ZjShor19kx,1,,5,1,1,1,1,2025-03-22T15:11:37.541Z
normal_driving,3042dff8-8d6f-48ee-90ca-de7b76c24700,fU1Smc2VYe,6,,5,1,1,1,1,2025-04-15T22:32:31.317Z
eyes_closed,493acf36-f8ac-4f8c-847e-7291b8f9f4de,tOGNvM6ROc,6,,2,1,1,1,1,2026-01-21T16:25:55.617Z
drowsy_eyes,3bae514f-fc50-4916-ab6d-336891a50030,gEqMwxbtiD,1,,5,1,1,1,1,2025-01-29T20:25:24.603Z
yawning,1b9df511-dcf8-4e10-8d4b-2e3f6178c9ec,KEYhLRIJUt,6,,1,1,1,1,1,2025-09-19T18:23:18.914Z
phone_use,87cb2f97-2586-460f-8acb-dc2614e82de8,KvC5AZSuaS,2,,4,1,1,1,1,2025-04-08T01:09:05.449Z
phone_scroll,4cf50f79-c18f-4d74-8f66-b530a4431a2b,9wF5mUnGeX,4,,1,1,1,1,1,2025-10-14T19:34:49.785Z
drinking,310950d3-5c73-46c2-a0c6-bbf1d1bb0e07,YfVswjJWNA,6,,5,1,1,1,1,2025-08-14T23:36:22.157Z
head_turned,02bc74d8-a2ad-4423-8077-2be309921df0,yqRDS2ZI7x,1,,2,1,1,1,1,2025-07-25T09:52:10.640Z
no_seatbelt,76df3367-18ec-4c5e-b4b5-7a9259c047c5,sf2OjdXU7b,3,,4,1,1,1,1,2026-01-02T06:44:59.806Z
normal_driving,6770fc4a-d4c6-4b77-9bca-a35df5371343,l60qVrENvP,2,,1,1,1,1,1,2025-10-11T21:04:41.969Z
eyes_closed,39e2769f-d390-4afc-9f61-bd139c6cb6c5,XQZZ41sB8j,6,,2,1,1,1,1,2025-03-25T13:26:12.104Z
drowsy_eyes,e875595e-7e68-4402-81db-6496286247f4,s9aqFiZMtO,2,,4,1,1,1,1,2025-08-20T09:24:59.240Z
yawning,996c7539-89c3-4f17-8306-36c4a6db6929,AVvwbNdjK2,3,,4,1,1,1,1,2025-08-22T18:53:36.244Z
phone_use,122c4519-58c7-4397-b9cc-5ce6e1faead0,v1NqQqsSu0,3,,5,1,1,1,1,2025-03-17T08:57:37.082Z
phone_scroll,bdd444d4-8cc0-4155-8728-f705aca060ce,s3iPTO49Gx,5,,4,1,1,1,1,2025-04-12T07:42:06.602Z
drinking,e05326b0-648c-4aad-9fff-421ad49be0e8,oERhhpQn1i,8,,1,1,1,1,1,2025-03-16T11:09:46.541Z
head_turned,5e02a71f-e581-4a7c-98a0-21802666b57c,3h9qqVbnAw,5,,3,1,1,1,1,2025-08-27T11:30:45.319Z
no_seatbelt,db48b2d6-ef04-4d30-bd0e-03ee8367dc63,5dCGwJFcI6,7,,1,1,1,1,1,2025-04-23T14:40:09.993Z
normal_driving,db814cd3-8905-4fc8-a8eb-7e658a4fe251,Eqm4j8Abtr,6,,3,1,1,1,1,2025-03-26T17:36:29.573Z
eyes_closed,7fc94db0-cbb3-4910-9e07-4597b5ece5a7,kwOoykAYHa,1,,5,1,1,1,1,2025-09-01T11:43:18.934Z
drowsy_eyes,d462540e-1a3c-447a-8281-2194ea3a7a69,DWvXkYtpH1,4,,5,1,1,1,1,2025-10-14T00:36:00.579Z
yawning,69d52b26-f051-4542-ae59-c02639751fe5,EovKfsfGtu,1,,4,1,1,1,1,2025-08-08T23:25:04.339Z
phone_use,1bfa4acf-6c13-4347-924e-659206e057ab,H6TLMHxpDl,2,,5,1,1,1,1,2025-06-27T23:38:40.754Z
phone_scroll,3c4032e4-a4ce-4fe0-8056-15bf62b34936,ENsEQ6zN0p,3,,3,1,1,1,1,2025-11-15T08:45:26.876Z
drinking,13f7284e-9919-4c69-a17d-f7ccc554c220,o6BKy4h0z1,8,,3,1,1,1,1,2025-03-24T11:45:44.366Z
head_turned,8922fde0-15ae-4d85-8459-a54fce648891,qo7PfUYjMU,1,,1,1,1,1,1,2025-05-08T12:02:32.764Z
no_seatbelt,67342da3-888b-4e2f-8a91-b2252b0dd822,g7PX95FEUA,7,,4,1,1,1,1,2025-06-20T13:42:20.188Z
normal_driving,cad34641-3525-4525-99a7-42dd9a237a5e,sRFFOgvgoP,1,,5,1,1,1,1,2025-08-24T10:52:23.094Z
eyes_closed,c6d9a8f6-c37a-4162-8256-14835d9a5e62,Vpqt5X8itv,2,,4,1,1,1,1,2025-04-09T14:10:51.349Z
drowsy_eyes,6b3d733f-5fde-4c45-850c-5468b9814b9f,uc5BwXdpSD,1,,4,1,1,1,1,2025-05-03T12:45:05.006Z
yawning,026495df-3b2a-429e-954e-7b41e19f396f,oyCi4fVkbk,2,,1,1,1,1,1,2025-05-03T06:58:43.190Z
phone_use,2430e317-9708-4ec4-94ec-9fe7db37c9ee,NzfDvsEVws,3,,4,1,1,1,1,2025-02-10T22:09:53.497Z
phone_scroll,3985932c-18a9-43b0-979a-2131ad5e1ffa,tMQwToDLYC,8,,3,1,1,1,1,2025-04-21T08:45:21.021Z
drinking,a56cc311-65b9-4934-8221-a5dfc4a0bf92,4hCriFs3Hj,4,,1,1,1,1,1,2025-09-16T17:20:36.860Z
head_turned,ab9fdd1b-eb3c-49d3-a12d-68bd7d100921,jI3PGr0AOh,8,,3,1,1,1,1,2025-07-09T23:18:31.094Z
no_seatbelt,e26542dc-a579-40e1-961e-ff0f5c820c78,TVrJFAElZT,6,,5,1,1,1,1,2025-12-20T18:17:05.836Z
normal_driving,d260513d-0b02-4ff3-96cc-a8f94e3b2e60,iPFQu5Hgm3,7,,1,1,1,1,1,2025-10-04T01:58:14.174Z
eyes_closed,56c12cfb-5b1d-4ec3-b75c-07c8239681eb,KAlKQLYeUl,8,,4,1,1,1,1,2025-10-02T19:30:22.405Z
drowsy_eyes,4c1eb34b-ca22-4bdb-b90f-301fe0e7b314,EVTBJAuFDY,7,,4,1,1,1,1,2025-09-17T01:17:31.970Z
yawning,af0b090e-1968-4175-911f-6be896f92a47,bCG4kAmKMC,6,,1,1,1,1,1,2025-06-04T18:14:34.947Z
phone_use,ac2143a8-60a0-465b-ad9e-48ad9d5f362a,Ps0fKDE6tH,2,,1,1,1,1,1,2025-02-10T15:10:56.228Z
phone_scroll,1ea700ee-6a27-4e67-963a-f1105343986b,YptFdTT7yF,7,,4,1,1,1,1,2025-07-22T02:25:26.991Z
drinking,ad580d6c-a2bb-40cf-a8d5-b812df1636e4,dAxe7h11PZ,5,,4,1,1,1,1,2025-10-29T01:04:25.895Z
head_turned,19717357-61c9-454a-a9d5-339de8d24238,pGLqpl7Mx1,1,,1,1,1,1,1,2025-06-25T01:23:44.847Z
no_seatbelt,3bbdb931-dd17-442f-91f3-0cf8498b2645,QA2YiJ9veL,4,,1,1,1,1,1,2025-03-31T19:11:26.984Z
normal_driving,3383c608-7400-4816-8577-34fe5f0c9646,JC2Ycq5AJE,5,,3,1,1,1,1,2025-10-02T21:06:55.763Z
eyes_closed,e73b0959-dbcc-4e1c-b130-0ea79b74a99b,goVUAbe7ZL,8,,3,1,1,1,1,2025-05-04T21:35:22.656Z
drowsy_eyes,0fc58862-de0c-41db-9e2e-1c16dac44ceb,2xSjCzNTA4,3,,5,1,1,1,1,2025-06-29T14:22:30.185Z
yawning,f6438cca-e834-4b81-8117-14b749c004b8,cMFpYU71NY,3,,4,1,1,1,1,2026-01-07T12:41:17.028Z
phone_use,5c058614-6c6e-4b79-9b2c-e5e3b40ffd50,MpkDoZFXhZ,4,,2,1,1,1,1,2025-06-28T00:12:26.622Z
phone_scroll,38ce38bd-02ca-4315-bd73-3b363966013b,xkPqRTMcuj,1,,2,1,1,1,1,2026-01-12T02:10:39.332Z
drinking,d32874f5-fdd4-4a9d-8469-4fcddda4f84e,vqN4MfB3X7,2,,2,1,1,1,1,2025-10-05T09:09:25.204Z
head_turned,bdfdcba3-8122-4a4f-b627-bed6747911b0,bBr7AFPBqr,8,,4,1,1,1,1,2025-12-11T07:00:48.018Z
no_seatbelt,368d0aa6-0b8b-4a44-86ab-8cff944396a8,VUmL1nq68F,3,,4,1,1,1,1,2026-01-11T03:22:42.609Z
normal_driving,c4bd0425-9597-42bf-8a32-521bcceae905,UUEmXQvsqN,2,,5,1,1,1,1,2025-03-20T23:30:13.377Z
eyes_closed,ac256852-5636-4058-9f15-85ea2d489af6,eWkrCYnV98,7,,4,1,1,1,1,2025-05-04T11:31:20.777Z
drowsy_eyes,d6255c16-39e4-444f-ad6f-e4e41ef743bd,JyeIyIrdbv,1,,2,1,1,1,1,2025-04-13T03:24:40.542Z
yawning,c358eb78-a1cf-477d-a21b-a9805ce76034,SaPAir9xSF,4,,1,1,1,1,1,2025-04-23T14:35:05.954Z
phone_use,2488170f-e032-499b-9f06-0fef98ec93d2,vMbEENxhTe,2,,5,1,1,1,1,2025-03-15T11:02:25.381Z
phone_scroll,09fdc8c9-c012-4afd-8047-22438daf302e,r7YQThpqR0,6,,2,1,1,1,1,2025-09-10T11:16:05.398Z
drinking,fb1411aa-6ff5-404d-8d64-8ca85aa9560a,FkD9DGGzU5,4,,1,1,1,1,1,2025-09-07T14:14:33.028Z
head_turned,3293fef6-5f7c-46c5-80f2-e07dcad2baab,tt0jyPk7dK,3,,1,1,1,1,1,2025-11-15T22:06:09.382Z
no_seatbelt,067a3dd9-04a8-4a73-9dcc-ada2ae8a604c,CH7an9ADtS,2,,1,1,1,1,1,2025-08-05T07:28:20.479Z
normal_driving,96b107f2-2bff-4e71-9a49-0f3f98ba4c56,qO9KQmOykM,3,,5,1,1,1,1,2025-08-03T01:06:44.237Z
eyes_closed,573ec223-5ced-40af-9861-98892f3a0d50,WkMadUQrGF,6,,2,1,1,1,1,2025-07-27T10:19:35.173Z
drowsy_eyes,6f3300eb-eb23-4094-bfdc-5f823c6c5fcf,bi3uA8dpnm,6,,5,1,1,1,1,2025-11-23T12:47:08.117Z
yawning,07115a70-366d-4e1d-9af9-8f4dc5ef7c05,gWmKzfMIiE,5,,2,1,1,1,1,2025-09-08T07:57:09.031Z
phone_use,de693451-f2c8-4210-a889-b9e7403dc389,aVoo7uTgku,7,,4,1,1,1,1,2025-03-05T18:20:25.719Z
phone_scroll,5e5c2d74-980a-4ee6-aec3-96dc99d866a9,GQxEtfSSGm,2,,2,1,1,1,1,2025-11-29T22:59:33.127Z
drinking,cd8b476e-1da7-4896-8224-c5ac4206c1d8,yGS0SyfXsO,1,,1,1,1,1,1,2025-12-08T07:57:10.408Z
head_turned,0ed9ef22-b47f-4e1f-8b5b-5065d0e86463,wRK0HuciBR,7,,4,1,1,1,1,2026-01-13T01:56:32.281Z
no_seatbelt,214d7214-43ba-4320-8d0a-5cbe5bebbd0d,AQG79yus96,1,,2,1,1,1,1,2025-02-18T21:12:53.931Z
normal_driving,844ee2d9-f3d9-44d3-9ddd-ff561175356f,sSLEzBf8ku,6,,2,1,1,1,1,2025-04-21T08:30:58.112Z
eyes_closed,2cc20e30-94e1-4970-bb28-f7ce95032f1a,MwvWR7Jy8W,3,,4,1,1,1,1,2025-12-31T12:39:14.220Z
drowsy_eyes,a7629713-3cc4-427b-ad50-f474f3c35989,AnpQA4QYaZ,2,,5,1,1,1,1,2025-09-13T00:04:40.014Z
yawning,2ee185a6-ce71-40a9-8f90-17c6b2084de8,LHKRsgU9L2,8,,4,1,1,1,1,2025-05-30T23:57:34.024Z
phone_use,b608f20f-db1b-47d4-ad1a-e0d744540460,t96flDhMtH,4,,5,1,1,1,1,2025-02-10T11:02:34.009Z
phone_scroll,851c4aa2-47bb-44d7-bd0c-417f3f5ac816,vjYrQs6g0u,6,,3,1,1,1,1,2025-02-16T23:32:31.014Z
drinking,3dee29f3-a8fb-4ad6-ac8c-e46f9d832642,nhOdONrX1S,4,,5,1,1,1,1,2025-05-13T07:44:23.147Z
head_turned,8ead0bf1-33d3-43a5-b497-1268a0b0bda4,DMY0dqTVJS,7,,1,1,1,1,1,2025-12-09T17:52:05.209Z
no_seatbelt,b03e4be9-2d86-4bcd-b326-069438a74dfd,qbxgzhG4cu,8,,5,1,1,1,1,2025-04-04T21:32:14.936Z
normal_driving,636d6623-0481-424b-a661-9dc10644d983,2mKPUKfq9M,8,,4,1,1,1,1,2025-12-04T01:11:44.215Z
eyes_closed,1b1b93d4-09ca-4bb6-97d4-85203371eb63,Paf6Jn97OC,3,,5,1,1,1,1,2025-12-21T08:30:28.031Z
drowsy_eyes,d88ad5f2-158d-440c-881a-dcdbf94a5f47,aYkIAWaEhI,4,,4,1,1,1,1,2025-10-11T17:36:09.302Z
yawning,862bd1e6-e075-42f0-ac46-eadae81d4fcc,6aCtj9fmxB,2,,1,1,1,1,1,2025-10-21T12:05:53.393Z
phone_use,7661ef79-f9cf-4ec5-af05-7318ca481e45,i7p3qfxmKp,2,,2,1,1,1,1,2025-09-30T20:50:56.938Z
phone_scroll,a17b5cdf-c321-4c2c-88d4-719a9d076a6c,kviXctZHPc,5,,4,1,1,1,1,2025-04-29T21:00:15.436Z
drinking,17b6a935-9255-4f7b-8cdd-a389d18290e8,6IigtOPiEY,1,,1,1,1,1,1,2025-03-15T21:57:23.361Z
head_turned,485dd5e6-c40f-489a-b011-2d6c6e684f42,LoGlTNh8gB,6,,2,1,1,1,1,2025-03-04T03:16:24.931Z
no_seatbelt,1cfd52d1-25d7-45e9-be0b-1f8d7e480232,h4IUcHdhc3,6,,5,1,1,1,1,2025-11-14T22:17:07.694Z
normal_driving,c577aef5-d4a0-43a8-bd2f-55ed25090c6a,hBC5OtHOEa,8,,4,1,1,1,1,2025-12-08T13:48:22.035Z
eyes_closed,49547fe3-7860-42a7-be91-c1a29c26a149,rhxeqJ3cuA,5,,4,1,1,1,1,2025-11-12T20:43:49.282Z
drowsy_eyes,554c26ab-1154-4232-894c-66fa3d65238a,ykm9tpnpbr,5,,1,1,1,1,1,2025-12-14T07:13:48.024Z
yawning,9cb53f5f-4279-4ee8-ae61-25ddea0f7c55,DkXZLb4iKR,8,,4,1,1,1,1,2025-01-30T23:11:58.384Z
phone_use,f0b90b43-2408-4d0d-b294-5a7d5d92f245,vTewrTRJpt,7,,4,1,1,1,1,2025-03-17T15:36:43.913Z
phone_scroll,0da5f082-e2c9-4cad-bae1-c16c441595a5,QZ3WG3eisr,1,,5,1,1,1,1,2026-01-09T20:01:29.645Z
drinking,44932af7-2909-4398-827e-28975db747f5,G5YnEDfY1Y,1,,4,1,1,1,1,2025-10-05T02:40:41.216Z
head_turned,6add7b81-5ff8-454d-a8ac-c6522191cc22,nE3GGZ4ava,3,,4,1,1,1,1,2025-11-23T18:36:24.283Z
no_seatbelt,25bd87c1-b007-4e28-837b-bbf011e9f01c,kpJubOXHtC,2,,2,1,1,1,1,2025-12-03T04:50:31.639Z
normal_driving,3a19a5fb-3621-4e38-ae56-6c177f7e5807,cfrPcWZE4p,1,,5,1,1,1,1,2025-04-26T17:42:00.769Z
eyes_closed,062d2be7-a5b8-4f1c-841d-f842663d6b94,GTLmCssCpn,3,,3,1,1,1,1,2025-05-10T05:44:07.099Z
drowsy_eyes,460c499e-a887-41d5-9430-7d99cdf246d0,IeEu7PCNVt,5,,4,1,1,1,1,2025-12-08T11:50:08.467Z
yawning,263c6beb-16bc-4cfc-9671-ffeb6f6f926b,AXGKtVviNX,1,,1,1,1,1,1,2025-03-29T20:37:31.623Z
phone_use,be1e0d03-8a62-47c4-bafa-996de1b44fa5,6OVRRul93V,5,,5,1,1,1,1,2025-06-05T00:27:28.357Z
phone_scroll,373d5d2f-38e0-44d2-965a-070caa273d4d,vGFGfeJoat,7,,5,1,1,1,1,2025-02-22T08:05:37.937Z
drinking,93e9ad2e-665a-4de9-be70-b2f8e33a3a2a,h4AlSKfl1Y,3,,2,1,1,1,1,2025-09-25T07:43:02.077Z
head_turned,32e85b5f-2bff-4df3-894b-f6e412a35e1f,7pwdkRbv2l,3,,3,1,1,1,1,2025-06-23T22:13:41.498Z
no_seatbelt,15dc1d1c-9d8b-40ab-af06-59b48c33108c,52QOmkerJf,1,,3,1,1,1,1,2025-07-19T00:41:06.349Z
normal_driving,4e1f1467-3a37-4b8b-8243-c57b36586a8d,SSh8guQuDh,7,,4,1,1,1,1,2025-05-25T18:59:15.232Z
eyes_closed,dc9dad59-c058-4215-b933-f03d01976c8e,N9rKfUecca,2,,3,1,1,1,1,2025-04-29T01:12:40.182Z
drowsy_eyes,4b157e13-cba2-4ae0-9e4d-596a1621921c,jPDAWKgtue,3,,5,1,1,1,1,2025-10-02T16:28:10.998Z
yawning,a955a1b8-9dfa-4a04-907f-91bab7fb0779,wUPvdRHNtX,6,,1,1,1,1,1,2025-05-09T11:45:04.845Z
phone_use,548d4cf6-e081-45dd-978d-efb9c1e35432,p6mTCJ6W3l,6,,3,1,1,1,1,2025-01-26T08:38:23.469Z
phone_scroll,e6af8d77-0452-4ac5-8786-20f0d8e0b550,h7VmNKOBZb,4,,4,1,1,1,1,2025-11-01T02:10:18.094Z
drinking,aa3d0a35-72dc-4cda-9534-94dd5c90b3f4,65GDU3yndl,8,,5,1,1,1,1,2025-06-26T02:53:49.557Z
head_turned,38afe6ef-1c96-4eca-8d5f-14c560f9a7f2,1gQyTZ1Qj1,7,,1,1,1,1,1,2025-03-29T14:54:23.681Z
